"","production.class","test.method","entropy","eager"
"27","com.aelitis.azureus.core.devices.impl.DeviceTivoManager","test15",0.562335144618808,"false"
"28","com.aelitis.azureus.core.devices.impl.DeviceTivoManager","test16",0.450561208866305,"false"
"29","com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance","test00",1.6094379124341,"false"
"30","com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance","test01",1.38629436111989,"false"
"31","com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance","test03",2.63905732961526,"true"
"32","com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance","test06",1.38629436111989,"false"
"33","com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance","test08",1.75410533099929,"false"
"34","com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance","test09",2.78046636893868,"true"
"35","com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance","test12",2.24595208072891,"false"
"36","com.aelitis.azureus.core.diskmanager.access.impl.DiskAccessControllerInstance","test13",2.05822390413117,"false"
"37","com.aelitis.azureus.core.lws.LightWeightSeed","test00",1.09861228866811,"false"
"38","com.aelitis.azureus.core.lws.LightWeightSeed","test01",0.693147180559945,"false"
"39","com.aelitis.azureus.core.lws.LightWeightSeed","test02",1.09861228866811,"true"
"40","com.aelitis.azureus.core.lws.LightWeightSeed","test03",1.94591014905531,"false"
"41","com.aelitis.azureus.core.lws.LightWeightSeed","test04",2.22752471372501,"false"
"42","com.aelitis.azureus.core.lws.LightWeightSeed","test08",2.64915868327402,"false"
"43","com.aelitis.azureus.core.lws.LightWeightSeed","test09",1.96617551714957,"false"
"44","com.aelitis.azureus.core.lws.LightWeightSeed","test10",1.38629436111989,"false"
"45","com.aelitis.azureus.core.lws.LightWeightSeed","test12",0.693147180559945,"false"
"46","com.aelitis.azureus.core.lws.LightWeightSeed","test13",2.56494935746154,"true"
"47","com.aelitis.azureus.core.lws.LightWeightSeed","test14",2.19722457733622,"true"
"48","com.aelitis.azureus.core.lws.LightWeightSeed","test15",0.693147180559945,"false"
"49","com.aelitis.azureus.core.lws.LightWeightSeed","test17",2.10067892127926,"false"
"50","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test00",1.79175946922805,"false"
"51","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test01",1.38629436111989,"false"
"52","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test02",0.693147180559945,"false"
"53","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test03",1.03972077083992,"false"
"54","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test04",1.09861228866811,"false"
"55","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test05",1.94591014905531,"false"
"56","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test06",1.76776147228933,"false"
"57","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test07",1.90615474653985,"false"
"58","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test08",1.38629436111989,"false"
"59","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test09",0.693147180559945,"false"
"60","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test10",0.693147180559945,"false"
"61","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test11",1.12095039267358,"false"
"62","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test12",1.74806734854609,"false"
"63","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test13",1.58109375017182,"false"
"64","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test14",1.242453324894,"true"
"65","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test15",0.693147180559945,"false"
"66","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test16",0.950270539233235,"false"
"67","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test17",1.6094379124341,"false"
"68","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test18",0.974314752869349,"false"
"69","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test19",2.07944154167984,"false"
"70","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test20",0.735621939758795,"false"
"71","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test21",1.74806734854609,"false"
"72","com.aelitis.azureus.core.networkmanager.impl.TransportImpl","test23",0.796311640173813,"false"
"73","com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange","test00",1.09861228866811,"false"
"74","com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange","test07",0.693147180559945,"false"
"75","com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange","test08",2.19722457733622,"false"
"76","com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange","test11",0.900256051268537,"false"
"77","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test00",1.38629436111989,"false"
"78","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test01",1.38629436111989,"false"
"79","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test02",1.38629436111989,"false"
"80","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test03",0.562335144618808,"false"
"81","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test04",0,"false"
"82","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test05",1.38629436111989,"false"
"83","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test06",0.735621939758795,"false"
"84","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test07",1.38629436111989,"false"
"85","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test08",0,"false"
"86","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test09",0,"false"
"87","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test10",0,"false"
"88","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test11",0,"false"
"89","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test12",0,"false"
"90","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test13",0,"false"
"91","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test14",0,"false"
"92","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test15",0.735621939758795,"false"
"93","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test16",0,"false"
"94","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test17",0,"false"
"95","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test18",0.683738905848754,"false"
"96","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test19",1.33217904021012,"false"
"97","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test20",0.823959216501082,"false"
"98","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test21",0,"false"
"99","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test22",0,"false"
"100","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test23",0.918427784993098,"false"
"101","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test24",0,"false"
"102","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test25",0.958944995575212,"false"
"103","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test26",0.500402423538188,"false"
"104","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test28",0,"false"
"105","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test29",1.04663048658322,"false"
"106","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test32",1.6094379124341,"false"
"107","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test33",1.38629436111989,"false"
"108","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test34",0,"false"
"109","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test35",0.846144796722818,"false"
"110","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test36",0.922980661086409,"false"
"111","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test37",0.410116318288409,"false"
"112","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test38",1.14905969697062,"false"
"113","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test39",0.801818552543337,"false"
"114","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test40",1.38629436111989,"false"
"115","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test41",0.450561208866305,"true"
"116","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test42",0.562335144618808,"false"
"117","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test43",1.02371550683613,"false"
"118","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test44",0,"false"
"119","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test45",1.19734013399678,"false"
"120","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test46",0,"false"
"121","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test47",0.325082973391448,"false"
"122","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test48",0.450561208866305,"false"
"123","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test49",0.690923309313818,"false"
"124","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test50",0,"false"
"125","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test51",0.636514168294813,"false"
"126","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test52",0.950270539233235,"true"
"127","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test53",1.20479330969478,"false"
"128","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test54",0.348832095843032,"false"
"129","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test55",1.09377044724914,"false"
"130","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test56",1.6094379124341,"false"
"131","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test57",0,"false"
"132","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test58",0,"false"
"133","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test59",1.56071040904141,"false"
"134","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test60",0,"false"
"135","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test61",0,"false"
"136","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test62",1.18222300164511,"false"
"137","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test63",1.00271826451752,"false"
"138","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test64",1.05968466737315,"false"
"139","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test65",0,"false"
"140","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test66",0,"false"
"141","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test67",1.02003695840184,"false"
"142","com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils","test68",1.23759716823256,"false"
"143","com.aelitis.azureus.core.subs.impl.SubscriptionBodyImpl","test01",0.693147180559945,"false"
"144","com.aelitis.azureus.core.subs.impl.SubscriptionBodyImpl","test03",1.38629436111989,"false"
"145","com.aelitis.azureus.core.subs.impl.SubscriptionBodyImpl","test04",0.693147180559945,"false"
"146","com.aelitis.azureus.core.subs.impl.SubscriptionBodyImpl","test05",0,"false"
"147","com.aelitis.azureus.core.subs.impl.SubscriptionBodyImpl","test06",1.94591014905531,"false"
"148","com.aelitis.azureus.core.subs.impl.SubscriptionBodyImpl","test07",1.03972077083992,"false"
"149","com.aelitis.azureus.core.subs.impl.SubscriptionBodyImpl","test08",0.693147180559945,"false"
"150","com.aelitis.azureus.core.subs.impl.SubscriptionBodyImpl","test10",0.693147180559945,"false"
"151","com.aelitis.azureus.plugins.extseed.util.ExternalSeedHTTPDownloaderRange","test01",1.09861228866811,"false"
"152","com.aelitis.azureus.plugins.extseed.util.ExternalSeedHTTPDownloaderRange","test03",1.09861228866811,"false"
"153","com.aelitis.azureus.plugins.extseed.util.ExternalSeedHTTPDownloaderRange","test04",0,"false"
"154","com.aelitis.azureus.plugins.extseed.util.ExternalSeedHTTPDownloaderRange","test05",0.867563228481461,"false"
"155","com.aelitis.azureus.plugins.extseed.util.ExternalSeedHTTPDownloaderRange","test13",0.410116318288409,"false"
"156","com.aelitis.azureus.plugins.extseed.util.ExternalSeedHTTPDownloaderRange","test15",0.450561208866305,"false"
"157","com.aelitis.azureus.plugins.tracker.local.LocalTrackerPlugin","test00",0.693147180559945,"false"
"158","com.aelitis.azureus.plugins.tracker.local.LocalTrackerPlugin","test01",0.693147180559945,"false"
"159","com.aelitis.azureus.plugins.tracker.local.LocalTrackerPlugin","test02",0.693147180559945,"false"
"160","com.aelitis.azureus.plugins.tracker.local.LocalTrackerPlugin","test03",0.693147180559945,"false"
"161","com.aelitis.azureus.plugins.tracker.local.LocalTrackerPlugin","test04",0,"false"
"162","com.aelitis.azureus.plugins.tracker.local.LocalTrackerPlugin","test05",0.693147180559945,"false"
"163","com.aelitis.azureus.plugins.tracker.local.LocalTrackerPlugin","test06",1.09861228866811,"false"
"164","com.aelitis.azureus.plugins.tracker.local.LocalTrackerPlugin","test07",0.693147180559945,"false"
"165","com.aelitis.azureus.plugins.tracker.local.LocalTrackerPlugin","test08",1.03972077083992,"false"
"166","com.aelitis.azureus.plugins.tracker.local.LocalTrackerPlugin","test09",1.09861228866811,"false"
"167","com.aelitis.azureus.plugins.tracker.local.LocalTrackerPlugin","test10",0.636514168294813,"false"
"168","com.aelitis.azureus.plugins.upnp.UPnPMappingManager","test0",3.10797227597861,"false"
"169","com.aelitis.azureus.plugins.upnp.UPnPMappingManager","test1",2.72250701226022,"false"
"170","com.aelitis.azureus.plugins.upnp.UPnPMappingManager","test2",2.96501569325651,"false"
"171","com.aelitis.azureus.plugins.upnp.UPnPMappingManager","test3",2.79973784988135,"false"
"172","com.aelitis.azureus.plugins.upnp.UPnPMappingManager","test4",2.96501569325651,"false"
"173","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test003",2.77258872223978,"true"
"174","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test007",2.77258872223978,"true"
"175","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test008",2.83321334405622,"true"
"176","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test012",2.77258872223978,"true"
"177","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test014",2.484906649788,"true"
"178","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test016",2.484906649788,"true"
"179","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test019",2.82339678986484,"false"
"180","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test020",2.06528328861355,"true"
"181","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test023",2.77258872223978,"true"
"182","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test037",2.0805765279063,"false"
"183","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test047",2.63905732961526,"false"
"184","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test048",2.39789527279837,"true"
"185","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test051",2.60238077993248,"true"
"186","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test054",2.39789527279837,"false"
"187","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test056",1.83879869293745,"true"
"188","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test060",3.30560449158663,"false"
"189","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test064",2.77258872223978,"true"
"190","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test065",2.15461930986397,"true"
"191","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test068",2.15461930986397,"true"
"192","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test075",2.33489856220183,"true"
"193","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test080",2.28802276620421,"true"
"194","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test082",2.63416177953839,"true"
"195","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test085",2.44638227820629,"true"
"196","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test092",2.23092373026666,"true"
"197","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test097",3.46573590279972,"true"
"198","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test101",2.02506641665738,"true"
"199","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test106",2.16029851715229,"true"
"200","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test108",2.93074970527288,"true"
"201","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test109",1.97434234629326,"true"
"202","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test114",2.17157089695751,"false"
"203","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test125",2.39789527279837,"true"
"204","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test130",2.21025357762097,"true"
"205","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test131",2.50985269124876,"true"
"206","com.aelitis.azureus.ui.common.table.impl.TableColumnImpl","test137",3.05927948871841,"true"
"207","com.aelitis.azureus.util.ImportExportUtils","test05",2.36938211969468,"true"
"208","com.aelitis.azureus.util.ImportExportUtils","test06",0.693147180559945,"false"
"209","com.aelitis.azureus.util.ImportExportUtils","test08",0,"false"
"210","com.aelitis.azureus.util.ImportExportUtils","test10",2.30258509299405,"true"
"211","com.aelitis.azureus.util.ImportExportUtils","test13",0.693147180559945,"false"
"212","com.aelitis.azureus.util.ImportExportUtils","test14",0.693147180559945,"false"
"213","com.aelitis.azureus.util.ImportExportUtils","test15",1.242453324894,"true"
"214","com.aelitis.azureus.util.ImportExportUtils","test18",0.562335144618808,"false"
"215","com.aelitis.azureus.util.MapUtils","test00",0,"false"
"216","com.aelitis.azureus.util.MapUtils","test01",0,"false"
"217","com.aelitis.azureus.util.MapUtils","test02",0,"false"
"218","com.aelitis.azureus.util.MapUtils","test03",0,"false"
"219","com.aelitis.azureus.util.MapUtils","test04",0,"false"
"220","com.aelitis.azureus.util.MapUtils","test05",0,"false"
"221","com.aelitis.azureus.util.MapUtils","test06",0,"false"
"222","com.aelitis.azureus.util.MapUtils","test07",0,"false"
"223","com.aelitis.azureus.util.MapUtils","test08",0,"false"
"224","com.aelitis.azureus.util.MapUtils","test09",0,"false"
"225","com.aelitis.azureus.util.MapUtils","test10",0,"false"
"226","com.aelitis.azureus.util.MapUtils","test11",0,"false"
"227","com.aelitis.azureus.util.MapUtils","test12",0,"false"
"228","com.aelitis.azureus.util.MapUtils","test13",0,"false"
"229","com.aelitis.azureus.util.MapUtils","test14",0,"false"
"230","com.aelitis.azureus.util.MapUtils","test15",0,"false"
"231","com.aelitis.azureus.util.MapUtils","test17",0,"false"
"232","com.aelitis.azureus.util.MapUtils","test18",0,"false"
"233","com.aelitis.azureus.util.MapUtils","test19",0,"false"
"234","com.aelitis.azureus.util.MapUtils","test20",0,"false"
"235","com.aelitis.azureus.util.MapUtils","test21",0,"false"
"236","com.aelitis.azureus.util.MapUtils","test23",0,"false"
"237","com.aelitis.azureus.util.MapUtils","test25",0,"false"
"238","com.aelitis.azureus.util.MapUtils","test26",0,"false"
"239","com.browsersoft.openhre.hl7.impl.config.HL7SegmentsConfigReaderImpl","test0",1.09861228866811,"false"
"240","com.browsersoft.openhre.hl7.impl.config.HL7SegmentsConfigReaderImpl","test1",1.09861228866811,"false"
"241","com.browsersoft.openhre.hl7.impl.config.HL7SegmentsConfigReaderImpl","test2",0.867563228481461,"false"
"242","com.browsersoft.openhre.hl7.impl.config.HL7SegmentsConfigReaderImpl","test3",1.15374194270109,"false"
"243","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test00",0.693147180559945,"false"
"244","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test01",0.693147180559945,"false"
"245","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test02",0.693147180559945,"false"
"246","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test03",1.38629436111989,"true"
"247","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test04",0.693147180559945,"false"
"248","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test05",1.38629436111989,"false"
"249","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test06",1.6094379124341,"false"
"250","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test07",1.56071040904141,"false"
"251","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test08",0.693147180559945,"false"
"252","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test09",1.6094379124341,"false"
"253","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test11",1.38629436111989,"false"
"254","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test12",1.09861228866811,"false"
"255","com.browsersoft.openhre.hl7.impl.regular.MessageTracerImpl","test13",1.09861228866811,"false"
"256","com.eteks.sweethome3d.j3d.Ground3D","test0",0,"false"
"257","com.eteks.sweethome3d.swing.RoomPanel","test0",0.693147180559945,"false"
"258","com.eteks.sweethome3d.viewcontroller.HomeController","test00",1.6094379124341,"false"
"259","com.eteks.sweethome3d.viewcontroller.HomeController","test01",1.79175946922805,"false"
"260","com.eteks.sweethome3d.viewcontroller.HomeController","test02",1.94591014905531,"false"
"261","com.eteks.sweethome3d.viewcontroller.HomeController","test03",1.6094379124341,"false"
"262","com.eteks.sweethome3d.viewcontroller.HomeController","test07",1.6094379124341,"false"
"263","com.eteks.sweethome3d.viewcontroller.HomeController","test08",1.79175946922805,"false"
"264","com.eteks.sweethome3d.viewcontroller.HomeController","test09",1.79175946922805,"false"
"265","com.eteks.sweethome3d.viewcontroller.HomeController","test10",1.94591014905531,"false"
"266","com.eteks.sweethome3d.viewcontroller.HomeController","test12",1.79175946922805,"false"
"267","com.eteks.sweethome3d.viewcontroller.HomeController","test13",1.38629436111989,"false"
"268","com.eteks.sweethome3d.viewcontroller.HomeController","test16",1.94591014905531,"false"
"269","com.eteks.sweethome3d.viewcontroller.HomeController","test17",1.79175946922805,"false"
"270","com.eteks.sweethome3d.viewcontroller.HomeController","test19",1.94591014905531,"false"
"271","com.eteks.sweethome3d.viewcontroller.HomeController","test21",1.79175946922805,"false"
"272","com.eteks.sweethome3d.viewcontroller.HomeController","test22",1.38629436111989,"false"
"273","com.eteks.sweethome3d.viewcontroller.HomeController","test23",1.79175946922805,"false"
"274","com.eteks.sweethome3d.viewcontroller.HomeController","test24",1.79175946922805,"false"
"275","com.eteks.sweethome3d.viewcontroller.HomeController","test25",1.94591014905531,"false"
"276","com.eteks.sweethome3d.viewcontroller.HomeController","test26",1.6094379124341,"false"
"277","com.eteks.sweethome3d.viewcontroller.HomeController","test28",1.6094379124341,"false"
"278","com.eteks.sweethome3d.viewcontroller.HomeController","test29",1.79175946922805,"false"
"279","com.eteks.sweethome3d.viewcontroller.HomeController","test31",1.38629436111989,"false"
"280","com.eteks.sweethome3d.viewcontroller.HomeController","test33",1.09861228866811,"false"
"281","com.eteks.sweethome3d.viewcontroller.HomeController","test34",1.6094379124341,"false"
"282","com.eteks.sweethome3d.viewcontroller.HomeController","test36",1.94591014905531,"false"
"283","com.eteks.sweethome3d.viewcontroller.HomeController","test37",1.38629436111989,"false"
"284","com.eteks.sweethome3d.viewcontroller.HomeController","test39",1.6094379124341,"false"
"285","com.eteks.sweethome3d.viewcontroller.HomeController","test40",1.38629436111989,"false"
"286","com.eteks.sweethome3d.viewcontroller.HomeController","test42",2.30258509299405,"false"
"287","com.eteks.sweethome3d.viewcontroller.HomeController","test44",1.38629436111989,"false"
"288","com.eteks.sweethome3d.viewcontroller.HomeController","test45",1.6094379124341,"false"
"289","com.eteks.sweethome3d.viewcontroller.HomeController","test47",1.38629436111989,"false"
"290","com.eteks.sweethome3d.viewcontroller.HomeController","test48",1.94591014905531,"false"
"291","com.eteks.sweethome3d.viewcontroller.HomeController","test49",1.74786809746676,"false"
"292","com.eteks.sweethome3d.viewcontroller.HomeController","test50",1.83102048111352,"false"
"293","com.gbshape.dbe.struts.action.ExportDataAction","test0",0.693147180559945,"false"
"294","com.gbshape.dbe.struts.action.ExportDataAction","test1",0.286835983056161,"false"
"295","com.gbshape.dbe.struts.action.ExportDataAction","test2",0.286835983056161,"false"
